,Seed,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
164,165,0.03735464379589777,9.911177573087025e-06,0.003955959436513402,0.008267240861278688,0.30547112462006076,0.3362039851401553,0.320837554880108,0.95,18.074468085106382,0.22085893009975574,-0.20827986138591895,0.22989156212111492,11.478925520276071,0.18370177038026597
165,166,0.12050940866326121,3.7811919483156023e-06,0.10155589528146226,0.7158873073391328,0.41269841269841273,0.11587301587301586,0.2642857142857143,0.92,20.044444444444444,0.17440782064646523,-0.12198852772466538,-0.02877956130578216,12.473448343591555,0.14990737582793534
166,167,0.0005583959869716977,1.538616391967592e-08,0.0005196730867377009,1.078011510252469e-08,0.4007936507936507,0.6478174603174605,0.5243055555555556,0.98,17.098958333333332,0.2672087483070687,-0.25101034243003656,0.4879986275373703,11.84945053922743,0.17268173307775145
167,168,0.006828394544384061,1.1845079098793737e-05,0.0014214843922283648,0.0010067632504995297,0.3724431353297332,0.5101456390116186,0.44129438717067593,0.97,17.59278350515464,0.22928521732133186,-0.22937920332018616,0.27681481557138105,11.82329735282574,0.17417538229617113
168,169,0.0009016300326721004,0.000922411375271563,0.012779727336466625,0.0015939046839841488,0.3442773600668338,0.36733500417710946,0.3558061821219716,0.96,18.66315789473684,0.22891797642410738,-0.18249334443356788,0.2747697704352927,12.597502280686887,0.1837074877454826
169,170,7.248302095869527e-05,1.6680396814838125e-06,0.0024300654250580963,2.4669815244862953e-06,0.4263038548752834,0.5997732426303857,0.5130385487528345,0.99,17.806122448979593,0.24961220227780934,-0.220034267835415,0.39000918480083757,12.595073675170203,0.1669723597912891
170,171,0.025885263672387138,6.022406859076158e-07,0.004113542639533548,3.8960269065392044e-05,0.29723502304147464,0.47644649257552485,0.38684075780849975,0.95,18.13978494623656,0.24405295602358626,-0.20541877169274933,0.3590515501843239,10.642116975357522,0.18139029000755577
171,172,0.0009627834943974651,5.6540026639608426e-08,0.0006875775050446835,1.1490770907708556e-05,0.44200244200244193,0.6343101343101343,0.5381562881562881,0.94,17.12087912087912,0.24219844476889527,-0.2500501410635254,0.3487243800627766,11.685282529685582,0.14797483879924803
172,173,0.042396762570358675,4.318084464596309e-08,0.017115092078076564,0.08930907667683019,0.28373015873015867,0.27281746031746035,0.27827380952380953,0.97,18.90625,0.20746747086263193,-0.1718451242829828,0.15531888030658114,11.912509290832332,0.20231304395225388
173,174,0.0007774114120344745,1.726274141326859e-05,0.0007568776665441538,1.2179383585739996e-05,0.3581246931762396,0.42767141220749466,0.3928980526918671,0.98,17.288659793814432,0.2470471184254011,-0.24270080513797376,0.37572506694884455,11.899457462194192,0.17876125502769932
174,175,0.006151041198089884,0.0033351096356293106,0.029505907895822768,0.0025845016809464866,0.34623015873015867,0.3769841269841271,0.3616071428571429,0.98,19.125,0.22469531759931693,-0.16226316704328175,0.2512551565775677,13.77497731395591,0.17073605705606706
175,176,0.020767780515054766,0.02819228623779979,0.01027946376264014,0.1933280361930176,0.28996890852560947,0.24210440189821636,0.2660366552119129,0.98,18.551546391752577,0.19741322418665955,-0.1873822891149575,0.0993300500397792,12.81258332355757,0.14488223168074263
176,177,0.00024215385400669628,5.502183189596142e-12,0.0003130743685945435,2.8309029647796326e-09,0.41269841269841273,0.7103174603174605,0.5615079365079366,0.97,16.875,0.2677350757003871,-0.26082044150877803,0.4909295736379566,11.838760492551575,0.1615982847409624
177,178,0.007770683392404501,0.006601067925868417,0.02148845474720853,0.3086064682886471,0.3247066942719116,0.271911663216011,0.29830917874396135,0.94,18.91304347826087,0.19371190256706275,-0.17154754797119076,0.07871859354769871,12.930963996070629,0.14422529480639076
178,179,0.049650606272559676,8.558237711001338e-07,0.011207691128886123,1.0041794661866611e-05,0.26291793313069906,0.5064167510976021,0.38466734211415055,0.95,18.654255319148938,0.24628133337382757,-0.18288330602719757,0.3714606590170331,11.422967391178114,0.1694248260678363
179,180,0.004139528274839194,0.00035279941855136213,0.031887516440636796,0.2790786731489,0.4,0.226984126984127,0.3134920634920635,0.91,19.116666666666667,0.19506152437486754,-0.16262819398574654,0.08623419852108165,13.362478562502293,0.15217772689659925
180,181,0.0016168220270426047,0.0002863207471755151,0.011568360364846358,0.0017564525476945758,0.2962690230731467,0.3658157421044019,0.3310423825887743,0.97,18.561855670103093,0.22721618892968007,-0.18693070939232065,0.2652930692714592,13.551021898537128,0.17680011261167447
181,182,0.009298609362456179,0.001713967064162389,0.009816066096348481,0.0013585929975799965,0.3864258347016967,0.4200875752599891,0.4032567049808429,0.88,18.339080459770116,0.22820512732058143,-0.19668898385849654,0.27080014558427956,12.81286490994199,0.1668898193596149
182,183,0.0037358872824561976,9.518553763799599e-06,0.03232565260366585,0.0006070160937793823,0.31013431013431014,0.5463980463980465,0.4282661782661783,0.92,19.175824175824175,0.22999896385818552,-0.1600369038227547,0.280789437936766,12.844670855093145,0.1597881274077759
183,184,0.002869427912354786,0.0007068796347392484,0.003444103047459475,2.146930968080988e-06,0.32440476190476186,0.41865079365079366,0.3715277777777778,0.97,17.947916666666668,0.2564713570116131,-0.21382322266643483,0.4282055870317913,12.58087983117194,0.1937578327455774
184,185,0.0004042386011058992,0.0017305968290977835,0.018546573159476137,0.013962899769575994,0.506079027355623,0.3574805808848362,0.43177980412022965,0.94,18.79255319148936,0.2158644663615984,-0.17682541208842012,0.20207901767880895,13.721665113287571,0.16514708792381802
185,186,0.033418598228823204,0.0004419100757791233,0.06126969007741624,0.015584962811740873,0.2691511387163561,0.2763975155279503,0.2727743271221532,0.94,19.57608695652174,0.21689332903790276,-0.14250409994029584,0.20780841935433345,14.109805175104123,0.17805475671748186
186,187,0.00609992796606026,8.36750269490166e-05,0.0010603322166587129,2.30484636393196e-05,0.3244778613199666,0.4094402673350041,0.3669590643274854,0.95,17.45263157894737,0.2445725080936395,-0.23551831081266522,0.36194476671286735,11.349025852981143,0.17600068785984796
187,188,0.08270234601375678,2.0221259530707057e-05,0.00504443890466135,0.013207316745056768,0.39580133128520223,0.32590885816692267,0.3608550947260625,0.95,18.182795698924732,0.21892221854992777,-0.20353476166712453,0.2191066452861014,11.4904787481413,0.1882760069026899
188,189,0.14088452845939986,4.517999636430558e-06,0.03398150013083215,0.5342945305421894,0.29181929181929184,0.2826617826617827,0.2872405372405373,0.92,19.274725274725274,0.18853078445879887,-0.15570471593416146,0.049866631615127034,11.808514281649096,0.1557601378037395
189,190,0.06492045623554661,0.0037566572124651636,0.03407062219183201,0.00916932299740608,0.2628968253968254,0.25198412698412703,0.2574404761904762,0.98,19.286458333333332,0.21854084259933945,-0.15519077003302628,0.21698288663431117,12.837068881041233,0.17084823558392423
190,191,0.009083793813775026,1.5606064466990824e-06,0.01904716056512525,0.9868296071450733,0.28909152313407627,0.1659912191827086,0.22754137115839243,0.95,18.867021276595743,0.17980870537693935,-0.17356346919830917,0.0012962094814740407,12.946940723813109,0.15157961386832072
191,192,0.10337123836212343,1.3485006117643215e-07,0.028633796028137443,1.7054599485896596e-08,0.21921470342522964,0.5568086883876358,0.3880116959064327,0.95,19.2,0.27467086358611276,-0.15897792456109858,0.5295527209721528,12.157172455191345,0.20351549874649907
192,193,0.008899140853050422,3.552029354943969e-05,0.003965485868551143,0.0009073785778322981,0.34553049289891397,0.514703425229741,0.43011695906432745,0.96,18.042105263157893,0.22750786975557483,-0.2096974576193657,0.2669173449411749,12.126669859596925,0.15780395191614796
193,194,0.022711466922200566,0.0003447434575395014,0.014004409472060948,0.08331923622915204,0.30456349206349204,0.16865079365079363,0.23660714285714285,0.98,18.729166666666668,0.2048873819932446,-0.17960194681035976,0.14095120439441033,12.67521298856771,0.16433810496975682
194,195,0.01714191108637747,6.061935574489116e-06,0.016496926605861238,0.0005906291267060631,0.3047619047619048,0.42698412698412697,0.3658730158730159,0.91,18.705555555555556,0.2312075593716784,-0.18063618981401006,0.2875197133365016,12.979448379916366,0.16600057855249423
195,196,0.0003005501480060652,1.2240294894060802e-05,0.0005560016205497834,0.00012316018805014526,0.3766917293233082,0.5568086883876358,0.46675020885547197,0.97,17.068421052631578,0.23261393074066702,-0.25234797405472664,0.29535133816211584,12.215953875398865,0.1422473683920138
196,197,0.0004265788917476804,0.0003477942474492308,0.0001651132181707675,0.0030893885076308425,0.45079365079365075,0.3462823725981621,0.3985380116959064,0.97,16.568421052631578,0.22441105231432582,-0.27424959060261467,0.2496721756437353,11.891972198507826,0.17389105396493088
197,198,0.0002502217886000149,0.00043564009829861555,0.0018388364651481968,0.0022914451704906945,0.5184331797235023,0.4119303635432668,0.4651817716333846,0.95,17.559139784946236,0.2255023436213192,-0.23085290703868389,0.25574922206282774,12.607995726890033,0.17004920516181896
198,199,8.693058082380486e-06,6.180721984401668e-06,8.91585509377141e-05,7.628973961222318e-06,0.528344671201814,0.5589569160997733,0.5436507936507937,0.99,16.357142857142858,0.24212308273909178,-0.28350425864766204,0.3483047134252638,12.188569419328747,0.14765259906641864
199,200,0.07227734458554193,0.002841367848890332,0.007419915418085427,0.13378657024887505,0.33205325140809006,0.39042498719918073,0.3612391193036354,0.94,18.381720430107528,0.19976605116230042,-0.19482121529860993,0.11243217836741641,11.668447909212807,0.13476254033294824
200,201,0.186172645460069,1.1389887882781857e-06,0.4172389264814932,0.21732280846677995,0.28275004781028873,0.1370242876266973,0.20988716771849303,0.87,21.373493975903614,0.16187325072617573,-0.06377186130232736,-0.09858050516084002,13.851806757341613,0.14515104589170422
201,202,0.003132437695229625,5.955827096330032e-05,0.011429863949042397,0.09837423440915426,0.35873015873015873,0.3380952380952381,0.3484126984126984,0.93,18.42222222222222,0.20390981526982144,-0.19304710585781337,0.13550745319990126,13.679650562283118,0.16140112307516755
202,203,0.01676594112921845,0.0004867512444870418,0.0037490279666383404,0.052118166557333104,0.3556390977443609,0.4515455304928989,0.40359231411862995,0.95,18.073684210526316,0.20619068627037043,-0.2083141976268674,0.14820888210112304,11.393203981010283,0.14226734147385672
203,204,0.022568184857092447,0.0024845672769383924,0.024860017310966608,0.9337347481068043,0.40959282263630087,0.1414768806073154,0.27553485162180813,0.95,19.04891304347826,0.17843232269417658,-0.16559602173535165,-0.006368418102364052,12.333468909445738,0.14133655840885975
204,205,0.0266995750944941,0.0005054037876116885,0.0543254103164343,0.2952853083625697,0.24991556906450532,0.3149273893954745,0.2824214792299899,0.95,19.590425531914892,0.1936664775484193,-0.14187602398008814,0.07846563639032444,12.799177742447066,0.13604029595871542
205,206,0.004901862555400568,0.0007317801002540436,0.000708483232128155,7.092013014236927e-05,0.39306169203076424,0.36581574210440193,0.3794387170675831,0.98,17.298969072164947,0.2439936888489087,-0.24224922541533692,0.35872151056123164,11.48478594556896,0.1958102475329968
206,207,0.02234998169631058,2.4035965957981144e-05,0.015314013134632291,0.003514839983904489,0.22606774668630336,0.42767141220749466,0.326869579446899,0.98,18.814432989690722,0.2236574897751691,-0.17586700618771736,0.24547583090901806,12.475402517653224,0.17444788748548365
207,208,0.0009114540189127548,0.0002103939332669794,0.00228342362718707,0.35054008830677286,0.4263038548752835,0.15306122448979592,0.2896825396825397,0.99,17.770408163265305,0.19273340201822256,-0.2215986690174071,0.07326964218310655,12.64026776698808,0.1548014297421897
208,209,0.0014400904578845929,0.0027863050343374138,0.0003018711775465926,0.012643891327713064,0.45514147688060735,0.33712905452035885,0.3961352657004831,0.95,16.77173913043478,0.2160268586422158,-0.26534360144801583,0.20298332748233258,11.689928088510884,0.16006070593106678
209,210,0.021623121921662408,4.07305263937735e-05,0.015639669462215948,0.03578984259313942,0.3464458247066943,0.2763975155279503,0.3114216701173223,0.94,18.76086956521739,0.21097379999688567,-0.1782132573553307,0.1748444870560584,12.235345773633782,0.1680793445665034
210,211,0.049650606272559676,4.0007111779244635e-06,0.01386670644551466,0.6400966034487985,0.21209050996285042,0.251097602161432,0.23159405606214123,0.95,18.76063829787234,0.18640295425978068,-0.1782233876127534,0.03801743717133915,11.695545779566576,0.1629501519879993
211,212,0.008624503375796188,6.988527948956441e-06,0.004968806556108194,0.053737323440462864,0.308488612836439,0.29813664596273287,0.3033126293995859,0.93,18.11413043478261,0.20999776695236747,-0.206542522237925,0.1694092764206445,11.992321651443577,0.18584085519523344
212,213,0.040923063602535364,0.0017305968290977835,0.014583045548382202,0.16833480909414925,0.32269503546099293,0.22982100641675113,0.27625802093887203,0.96,18.77127659574468,0.19857386087791426,-0.17775739577130895,0.10579325835387182,11.97418875091936,0.1438126058663799
213,214,0.04151320755699726,9.332454294176272e-05,0.09204328015918775,0.008839064272923022,0.31815044858523117,0.4240855762594893,0.3711180124223602,0.93,19.934782608695652,0.21846077956088686,-0.12679207067768045,0.21653704160832038,13.508294028538046,0.1651626353413359
214,215,0.12391214386505736,0.00039304620544433096,0.08642358346801832,0.020802470116781706,0.18070818070818065,0.3705738705738706,0.2756410256410256,0.93,19.923076923076923,0.21375952345746088,-0.1273048175533835,0.19035727513764872,12.515248518411424,0.1631871258409161
215,216,0.10725420328811246,0.00016280878153719967,0.012097085072314264,0.019234590999210738,0.3154761904761904,0.26190476190476186,0.28869047619047616,0.97,18.71875,0.21845787241937967,-0.1800582304884408,0.21652085268262028,11.635034311831658,0.20558452193275667
216,217,0.008899140853050422,2.5165654384046405e-05,0.011939882538666503,5.2747578603017286e-05,0.32447786131996653,0.47259816207184624,0.3985380116959064,0.96,18.594736842105263,0.24057454347212373,-0.18549040775064726,0.3396814018064083,12.957480005334475,0.17064849462863865
217,218,0.0036997761372957196,4.076825074134729e-07,0.0012679560656338278,3.3581479874714126e-10,0.35182457862870237,0.5265095729013255,0.4391670757650139,0.97,17.45876288659794,0.29734155949939267,-0.23524973971446542,0.6557984543847111,12.642521546229217,0.23894823412037933
218,219,4.5371641066401796e-05,9.714593353170829e-06,0.007750765875811562,7.6799613668382e-06,0.5261487050960736,0.5568086883876358,0.5414786967418547,0.97,18.321052631578947,0.2507125360979372,-0.19747866101896494,0.3961365860351028,13.203451659852886,0.1869394278409837
219,220,0.005646892993905247,2.5606468108973436e-10,0.0007251352147218388,1.375731513123664e-05,0.3005952380952381,0.6061507936507937,0.4533730158730159,0.97,17.291666666666668,0.2405490117717396,-0.24256909438553792,0.3395392240694481,11.430420547332844,0.14718528740479547
220,221,0.003291582211204215,0.00030055014803102593,0.01870450678855692,0.2650814018811398,0.38872180451127814,0.24101921470342522,0.3148705096073517,0.96,18.857894736842105,0.19583112271723155,-0.17396324114649564,0.09051984142928723,13.133858045022963,0.16322711212473057
221,222,0.006207567396320222,0.0030086019776327465,0.01064243547964673,0.010566005104771792,0.34249084249084255,0.3485958485958486,0.34554334554334554,0.92,18.423076923076923,0.21543720195230665,-0.19300966719704768,0.19969972112265325,13.353997441792533,0.1452405599528777
222,223,0.005191795738875762,1.5039335601761425e-06,0.005363126455419575,1.7083076211044e-05,0.33673469387755106,0.5385487528344671,0.4376417233560091,1.0,18.21938775510204,0.2451935937755421,-0.20193191130093616,0.36540339090877927,12.614388109625382,0.1762186368726829
223,224,0.004481334385970947,0.0001751106567806803,0.005068444023484355,0.000839158969936019,0.35912698412698413,0.4603174603174603,0.4097222222222222,0.98,18.1875,0.22878929566473946,-0.20332869807057186,0.2740531891311885,12.190597896876648,0.16507781372800226
224,225,0.04289346882992773,1.0721098095372131e-07,0.10572637072429417,0.0017126611158294253,0.27705627705627706,0.15764790764790765,0.21735209235209235,0.92,20.005681818181817,0.13740729751054326,-0.12368645607825172,-0.23482344270276018,13.456684364306778,0.12641632899218802
225,226,0.04219100491475546,4.07305263937735e-05,0.007116337740093279,0.13539547304675492,0.3008971704623879,0.33712905452035885,0.3190131124913734,0.95,18.33695652173913,0.20165170198619609,-0.19678201921114888,0.12293275462380102,11.691949268353923,0.16478819213927415
226,227,0.005315066014767127,1.0012268065740646e-05,0.002424074467634895,1.8759414944300764e-07,0.32417582417582413,0.5024420024420023,0.41330891330891323,0.94,17.686813186813186,0.2639730966843495,-0.22526039925657518,0.46998033582986076,12.273138799755664,0.1881040685555129
227,228,0.004893972354197447,2.5888150170076793e-05,0.05936662457080004,0.3260056366693854,0.3644039175954069,0.22982100641675104,0.297112462006079,0.96,19.579787234042552,0.19441911241828708,-0.14234201582153255,0.082656815236434,14.074706298944186,0.17403610065804592
228,229,0.004481334385970947,4.7179733996949034e-06,0.00850868352309133,0.027688610233232838,0.3005952380952381,0.39781746031746035,0.3492063492063492,0.96,18.432291666666668,0.21267795103382722,-0.19260603163566828,0.1843343500195695,12.720271672214023,0.17305968438490082
229,230,0.06569783330244637,5.909569052849479e-05,0.06328552759133885,0.25577328977499986,0.3024790440520777,0.327358658819333,0.31491885143570536,0.89,19.6123595505618,0.19574941744064545,-0.14091524304857062,0.09006485131315911,13.235072746770092,0.1493265346834448
230,231,8.662276090331449e-05,0.0001355295393554583,0.001165122697936973,0.0015234696218629925,0.49107142857142855,0.439484126984127,0.4652777777777778,0.97,17.25,0.22595696073552765,-0.244394229097862,0.2582808369380255,14.051616158530187,0.1629971032976374
231,232,0.059198959973579754,0.002975735962415203,0.02492344924784036,0.0010297015159834242,0.31950844854070665,0.3689196108550947,0.3442140296979007,0.93,18.983870967741936,0.23137977275161795,-0.16844507493986305,0.2884787136484942,13.535388029222888,0.18516978326167793
232,233,0.0008705738857434029,0.003539143279551962,0.0027537551361163435,0.003263185073395653,0.3973266499582289,0.3673350041771094,0.3823308270676692,0.96,17.768421052631577,0.22273333109696725,-0.22168571088768338,0.24032949175094961,13.042806149129385,0.16335837497942593
233,234,0.0008311188732361078,8.394214306830085e-08,0.00258449177336958,3.1883942758694386e-06,0.42823370482944945,0.6127997298210065,0.520516717325228,0.94,17.72872340425532,0.24102880809734453,-0.22342459623286276,0.34221105378505745,12.892490163875342,0.12414200404540358
234,235,0.012063318116038557,0.0001258749289340063,0.0008278447697248162,0.001088399713940293,0.3110599078341014,0.4334357398873528,0.3722478238607271,0.96,17.365591397849464,0.22954771775476585,-0.23933095215399533,0.2782765951244549,10.501955727987724,0.17488035298459256
235,236,0.01602023762750074,9.870256507146477e-07,0.020243145446672942,0.000519632610260002,0.35714285714285715,0.48514015535292127,0.4211415062478892,0.96,18.914893617021278,0.2305450702948358,-0.17146650591180912,0.2838305270978556,12.820287757307634,0.1620356892352536
236,237,0.0026511970301431463,0.0009310773534440526,0.0048895069066611195,0.0010853842497723866,0.4233367105707531,0.42131036811887873,0.4223235393448159,0.95,18.06382978723404,0.22601088649090206,-0.20874585322736336,0.25858113193395815,12.959887797188232,0.15159082490329936
237,238,0.023261624887958344,0.0003368931844030651,0.02563083602647752,0.004484153648278093,0.3187403993855607,0.4979518689196108,0.40834613415258575,0.94,19.026881720430108,0.22057382589477945,-0.16656106491423828,0.22830390951468774,13.189350051934385,0.15619656887176167
238,239,0.0009553854675819766,0.0009137112554996763,0.002509918772339754,0.16108128812049816,0.47032436162870955,0.1894409937888198,0.32988267770876467,0.96,17.668478260869566,0.19968627329505229,-0.22606352829147736,0.11198792136713036,12.917858630491104,0.15497049709450758
239,240,0.013965196301236448,5.847491098482082e-06,0.01528143274388274,0.0240842088027151,0.33829365079365076,0.24107142857142855,0.28968253968253965,0.96,18.739583333333332,0.2154887255998683,-0.17914566313227887,0.19998663956130172,13.239378440586082,0.19166774754782148
240,241,0.1874218446747097,1.8964156571253629e-06,0.03339150184221837,0.4959213682706879,0.22698412698412695,0.24920634920634926,0.2380952380952381,0.91,19.205555555555556,0.1898241772554518,-0.158734573266122,0.05706911551013276,12.482408609373353,0.1693208895251581
241,242,0.00911815643857329,1.0054476031099995e-05,0.0280421361384313,0.8023210610993693,0.30247904405207765,0.1925271981451757,0.24750312109862665,0.9,19.03932584269663,0.18316813030989745,-0.16601597212592545,0.020003754504707982,12.951991022836,0.15240961901670075
242,243,0.0012348617814820907,0.0027005454376892333,0.01749553357847629,0.29296643930728106,0.5307539682539683,0.21031746031746032,0.3705357142857143,0.97,18.796875,0.19402651767270596,-0.1766361029028333,0.08047058276349203,13.593345899166069,0.14475615536235312
243,244,0.0018807925077648784,0.013743423747509814,0.003644463023780327,0.015872930485517123,0.3954745018574805,0.3574805808848362,0.37647754137115835,0.95,17.898936170212767,0.2146796172977238,-0.21596872676975187,0.19548097853505206,13.01749636582333,0.16057298506750758
244,245,0.21428448656252502,0.0016579398216691032,0.027067466180336494,0.06053635952377796,0.28388278388278393,0.3046398046398046,0.29426129426129427,0.92,19.12087912087912,0.20674353006518617,-0.16244367487197317,0.15128748941896064,11.832006476043041,0.15650789348871025
245,246,0.03653510746199194,0.00020658436887337,0.010057138368099143,0.02954615787593036,0.30296756383712903,0.3153899240855763,0.3091787439613527,0.94,18.467391304347824,0.21335672259030344,-0.1910685540247433,0.1881142080925071,12.59352066579971,0.18032772428344618
246,247,0.006602788784246928,5.774480535613067e-05,0.014527469939590183,0.008008243684609971,0.41244239631336405,0.4334357398873528,0.4229390681003584,0.94,18.64516129032258,0.21959336203819274,-0.18328165389165824,0.22284402512768986,13.413117605490404,0.17127995121037515
247,248,0.012660264223870408,1.285267376108163e-06,0.013387577642856021,3.229243645206219e-06,0.26617826617826607,0.5024420024420024,0.3843101343101343,0.94,18.642857142857142,0.25153523865888827,-0.18338258300017382,0.40071794906802227,12.300782989972834,0.17387180253299012
248,249,0.003291582211204215,0.00013678883490940633,0.000285750126293943,1.4717104784367645e-05,0.3876357560568087,0.47259816207184635,0.43011695906432756,0.96,16.83684210526316,0.24382269725874475,-0.26249188066637996,0.35776931399919387,11.582528154455462,0.16442387747577053
249,250,0.003132437695229625,0.00035279941855136213,0.023644629651401614,1.2229341957434241e-05,0.3952380952380953,0.42698412698412697,0.4111111111111111,0.92,18.816666666666666,0.25739994088133883,-0.17576916391447941,0.4333765686424583,14.678868030834893,0.2214608373682806
250,251,0.009277486494548744,2.0221259530707057e-05,0.013322072179042944,0.222327934566726,0.3678955453149001,0.19687660010240657,0.28238607270865335,0.94,18.661290322580644,0.19767827660256224,-0.18257515013204895,0.10080604075335957,12.496055569125824,0.1669493585324866
251,252,0.0018807925077648784,0.00055772145231323,0.002518527920502653,0.0027490820346954695,0.44224924012158046,0.42131036811887873,0.4317798041202296,0.95,17.78191489361702,0.22469236931632713,-0.22109463702564067,0.25123873854832945,12.161492793710824,0.17112888843036902
252,253,0.004104349885242876,0.0014038008593866248,0.002042878327867627,0.42380547840209015,0.35714285714285715,0.2103174603174603,0.2837301587301587,0.98,17.734375,0.1907648094746686,-0.2231770380670954,0.06230719046119518,11.98370271908374,0.15068009157721507
253,254,0.03699288578637046,7.072516114278709e-05,0.0274198110434638,0.0011672612836550991,0.3357753357753358,0.3485958485958486,0.3421855921855922,0.92,19.082417582417584,0.23022777606105996,-0.164128414606426,0.28206361868869895,12.564616228460066,0.17971628883427135
254,255,5.332993592002053e-05,5.768439976436186e-07,0.00025861686066190414,5.496454571062631e-08,0.418796992481203,0.5568086883876358,0.48780284043441935,0.98,16.757894736842104,0.2700413014974694,-0.2659500306476255,0.5037721951561194,11.920540246918062,0.19978570417807617
255,256,0.03060832765000372,0.0023572607688704273,0.021598173610429358,0.04597193633545439,0.3566308243727599,0.3044034818228366,0.3305171530977983,0.95,18.903225806451612,0.20688427389222788,-0.17197759373790955,0.15207124602423375,13.342723453780536,0.13970604387689797
256,257,0.002047654242397576,0.0063246337599882786,0.002493595909641988,0.0051033669669590725,0.45918367346938777,0.35487528344671204,0.40702947845804993,0.98,17.821428571428573,0.21974085314049902,-0.21936381018598985,0.22366535511481103,12.571276378948893,0.1587878900430655
257,258,0.028533924527116578,1.4574849914906597e-05,0.03253375075488008,0.4720605636679295,0.29181929181929184,0.1782661782661783,0.23504273504273507,0.93,19.14835164835165,0.16980002398935343,-0.16124028934736384,-0.05443888251136812,13.330229733784199,0.13617895404830213
258,259,0.04127708784929183,2.5192950892478393e-05,0.025910926931498462,0.2875483694329014,0.3714285714285715,0.47142857142857153,0.4214285714285715,0.93,19.05,0.19406118259612373,-0.16554840952546493,0.08066362044955636,12.231573442893147,0.13554300057352078
259,260,0.024778483366181436,0.0004419100757791233,0.036371059714165134,0.0643438373807788,0.28122843340234643,0.27191166321601107,0.27657004830917875,0.93,19.25,0.20724728437213608,-0.15678776290630975,0.15409273334194815,13.197805318210726,0.16838217881383674
260,261,0.142828876995466,4.736460570995193e-05,0.07143006749176714,0.3967973446990035,0.18970814132104452,0.21838197644649265,0.2040450588837686,0.95,19.806451612903224,0.19185255109900337,-0.13241338319978924,0.06836446985185878,12.37323513168657,0.1593823405035188
261,262,0.08975794012162594,0.0007474704985864215,0.017050984100708707,0.0014457242146191105,0.27440054035798717,0.3149273893954745,0.29466396487673086,0.95,18.819148936170212,0.22536871792130203,-0.17566043248480906,0.25500510399225923,12.645714744661525,0.1554896730722913
262,263,0.05883899795191253,9.578566050837527e-06,0.005898299420292445,1.3253769737295457e-05,0.2542242703533026,0.562467997951869,0.4083461341525858,0.94,18.241935483870968,0.25299303575695525,-0.2009442478818905,0.4088359470560928,11.82320774642789,0.20509661195073878
263,264,0.0003402548729532993,3.5112660617094894e-05,0.001728088747808714,7.224366397605952e-07,0.5082815734989649,0.4675638371290545,0.4879227053140097,0.94,17.456521739130434,0.26040243202249963,-0.23534790921938653,0.45009646544803084,13.11770546236473,0.19195486995713604
264,265,0.05448329806864799,2.501948374277581e-07,0.0836288614496754,0.0260472016325983,0.4017094017094017,0.17338217338217338,0.2875457875457875,0.94,19.89010989010989,0.149260304112383,-0.12874888018291458,-0.16881790333523658,12.645157653261435,0.13576641251072089
265,266,0.025247315705930123,2.4653575192266923e-05,0.1358962452177373,0.15172245221059458,0.4413722478238607,0.1402969790066564,0.29083461341525857,0.94,20.252688172043012,0.15999507800185087,-0.11286677918393202,-0.10903943831246687,14.052058291798275,0.13958562798320517
266,267,0.07667057810032885,0.00039304620544433096,0.04917822520679344,0.048291534630352594,0.2985347985347985,0.3705738705738707,0.3345543345543346,0.91,19.483516483516482,0.20896552846071573,-0.14655898594713132,0.1636610759272088,12.674377230609567,0.16565206855860828
267,268,0.012018885225373381,0.00023341089634765287,0.003917776879108917,0.00043705699009958496,0.37757514353259036,0.5064167510976023,0.44199594731509634,0.95,18.00531914893617,0.23121436654806576,-0.2113088083553077,0.2875576202882238,12.247338981680327,0.16189923556333788
268,269,0.0006756646595311225,4.7791505912728055e-08,0.0001478349482483443,0.00014593215154265943,0.43082706766917295,0.5568086883876358,0.4938178780284044,0.97,16.6,0.23299340375506092,-0.2728663306101164,0.29746449998104213,11.167999396772718,0.1482506544613457
269,270,3.498533983776123e-05,1.6125366914490028e-05,0.006595085924378531,0.6762313366200716,0.53240058910162,0.18024873179512357,0.3563246604483718,0.98,18.201030927835053,0.18566111245385558,-0.20273599968461092,0.03388636138860368,13.930360633910238,0.16483188284797728
270,271,0.007223981824594293,0.0001616771786810829,0.004602114974379754,0.006302546314277194,0.3397500844309355,0.44258696386355956,0.39116852414724756,0.94,18.122340425531913,0.22027643098986097,-0.20618289809941906,0.22664781399701117,11.878302714338952,0.1678461457365274
271,272,0.0008220387390603633,0.001899957005505504,0.006301193547494895,0.014780403669319531,0.4593042890915231,0.35748058088483614,0.4083924349881796,0.96,18.18617021276596,0.21393657315109507,-0.2033869470507524,0.19134320730791898,13.183037142914113,0.15003201974605138
272,273,0.0003585231973390141,1.893643048920282e-09,9.862826130220789e-05,1.9882281495539627e-12,0.40348182283666145,0.669994879672299,0.5367383512544802,0.95,16.413978494623656,0.29603241435488725,-0.2810146739709436,0.6485082507869131,10.822523222555974,0.1914712072097361
