,Sim,Wsnr,Heterogeneity,gKCC2,gGABA_tonic,current_noise,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,STD FR,STD CV
105,106,0.1,0.2,0.002,0.005,0.01,1.0404558740769311e-11,4.1984478931943845e-08,4.212792850500878e-12,0.1866950860640525,0.8345864661654137,0.4507101086048455,0.6426482873851296,0.8,10.664473684210526,0.15763917694339008,6.768924814477136,0.18902867835274204
106,107,0.1,0.2,0.002,0.006,0.001,2.9917037639200397e-10,2.2737116030369354e-11,8.218764249661343e-11,5.092458013164306e-08,0.846076458752515,0.5785826067516208,0.7123295327520679,0.76,11.119718309859154,0.09886053321765172,6.598903445362271,0.1301727160617505
107,108,0.1,0.2,0.002,0.006,0.01,4.357113753081995e-09,3.4129688543494364e-10,9.829249737199038e-11,0.8747447614307462,0.7893772893772892,0.5268620268620269,0.658119658119658,0.79,11.58974358974359,0.18265143891207578,7.4449878122128155,0.25087006227839176
108,109,0.1,0.2,0.003,0.001,0.001,4.521141053279348e-09,3.217309986545106e-05,5.65416708711745e-11,0.9571936689323284,0.680623973727422,0.11247947454844003,0.396551724137931,0.88,12.022988505747126,0.1803759358793695,7.2879636427015155,0.16323203158677785
109,110,0.1,0.2,0.003,0.001,0.01,1.3183060766103966e-14,0.004805596389398611,1.3070642848256683e-12,0.08005340963035582,0.8763066202090594,0.22048006194347664,0.548393341076268,0.87,10.865853658536585,0.20782513371200528,6.197486105459589,0.18482567004528738
110,111,0.1,0.2,0.003,0.002,0.001,3.9630331670936175e-08,3.967258819554154e-05,1.1255348437777266e-09,0.9578665501234706,0.6763668430335098,0.14109347442680778,0.4087301587301588,0.84,12.475308641975309,0.1803898363600277,7.415324986662861,0.1682131544711582
111,112,0.1,0.2,0.003,0.002,0.01,1.8747915249066785e-16,0.0030686843544618465,7.0965783839440465e-16,0.9109178142424332,0.9841269841269841,0.08934971838197649,0.5367383512544803,0.96,9.795698924731182,0.1780536095896574,6.7586012737970345,0.13878507693827358
112,113,0.1,0.2,0.003,0.003,0.001,8.180171806061155e-12,3.733438135095184e-06,6.12958290883308e-12,0.05531147144867429,0.8435804701627487,0.33112316656620444,0.5873518183644766,0.81,11.018987341772151,0.15042610677085816,6.476560971109436,0.16028014858344083
113,114,0.1,0.2,0.003,0.003,0.01,1.3008032364862447e-13,0.028486623413334935,1.1845520884622671e-14,0.7817448562296481,0.8936507936507936,0.2571428571428571,0.5753968253968254,0.92,10.305555555555555,0.18365979352728243,6.115869359681529,0.1624594144634636
114,115,0.1,0.2,0.003,0.004,0.001,4.105102158845897e-12,6.238309972925377e-06,5.00653937101578e-13,0.09694255805745323,0.8663003663003663,0.4554334554334553,0.6608669108669109,0.81,10.294871794871796,0.15372001147688102,6.488864177719917,0.16784172807387343
115,116,0.1,0.2,0.003,0.004,0.01,5.133366589057277e-15,3.840041967874176e-05,3.1065409198426356e-13,0.11748697467004778,0.9344422700587083,0.20254403131115462,0.5684931506849314,0.77,9.82876712328767,0.20800750791108955,5.89474991515389,0.21842064071071451
116,117,0.1,0.2,0.003,0.005,0.001,1.6941973782635103e-15,4.51700750559626e-12,1.5359037282135731e-12,6.263608719786368e-05,0.9024144869215291,0.45282807958864285,0.677621283255086,0.77,10.105633802816902,0.11477083479904933,5.6199565765437764,0.16876999900119993
117,118,0.1,0.2,0.003,0.005,0.01,2.1031905174392833e-13,4.2805804705061455e-07,3.394846860726897e-13,0.46255492468391546,0.8714285714285716,0.35992063492063486,0.6156746031746032,0.83,10.31875,0.16793025687723168,6.735281986487276,0.17704383773104193
118,119,0.1,0.2,0.003,0.006,0.001,3.59182327939695e-17,0.00023024865221371469,5.033407108926757e-15,0.21772454165356553,0.9347442680776015,0.4867724867724868,0.7107583774250441,0.83,9.54320987654321,0.2025173590469899,5.298029875424459,0.23532605971006682
119,120,0.1,0.2,0.003,0.006,0.01,2.9949630416991964e-17,0.0005697842683072149,8.863774603307282e-16,0.26236930474115655,1.029172029172029,0.2835692835692835,0.6563706563706563,0.79,8.506756756756756,0.20049889078913302,5.399883158923155,0.2301595061700008
120,121,0.1,0.2,0.004,0.001,0.001,1.5439202898417044e-15,1.5493012824963096e-05,8.806307708833215e-15,0.629963228775056,0.9007936507936508,0.1558441558441558,0.5283189033189033,0.92,10.130681818181818,0.17265101981020964,5.881642433618533,0.15188933187574044
121,122,0.1,0.2,0.004,0.001,0.01,3.1490746473845546e-09,1.7406517250833544e-05,4.254228529798144e-10,0.9518486995252468,0.7160110420979986,0.17839889579020007,0.44720496894409933,0.94,12.690217391304348,0.18047791610998462,8.346713226885866,0.1687203407327444
122,123,0.1,0.2,0.004,0.002,0.001,8.112278100792401e-16,0.000933421496465643,6.307181411691885e-14,0.016145260500901787,0.8896103896103895,0.24675324675324667,0.5681818181818181,0.9,10.545454545454545,0.21892703514975853,6.18954230006529,0.19434704088564686
123,124,0.1,0.2,0.004,0.002,0.01,3.1558900354192347e-13,6.112471216377463e-07,9.9214882910744e-14,0.42281404010539203,0.8978524743230625,0.1878618113912231,0.5428571428571428,0.89,10.48235294117647,0.1673932748006055,5.88289997456413,0.16770365619799155
124,125,0.1,0.2,0.004,0.003,0.001,2.5268469393730374e-14,2.262508866808918e-08,2.368986185166858e-13,0.7817513984796611,0.8245149911816578,0.3880070546737214,0.6062610229276896,0.84,10.351851851851851,0.17465283836479173,6.335498871703851,0.2188816558012242
125,126,0.1,0.2,0.004,0.003,0.01,2.1403491786610373e-19,0.01022381713376285,1.5207230105427852e-15,0.9547739231036143,0.9922570654277972,0.09930313588850173,0.5457801006581495,0.86,9.365853658536585,0.17876750894798904,5.1205282576235005,0.1419068872256905
126,127,0.1,0.2,0.004,0.004,0.001,2.3205443331887325e-21,0.0020794979987841804,1.4597479319879192e-17,0.5572810696540446,1.0215801676475833,0.15329052969502402,0.5874353486713036,0.91,8.853932584269662,0.18836294428650116,5.5018905061371886,0.1666630171510494
127,128,0.1,0.2,0.004,0.004,0.01,4.915093949260378e-22,0.001837660860691858,1.0760790579834791e-17,0.8622103342098124,1.0243697478991598,0.3298786181139122,0.677124183006536,0.89,8.576470588235294,0.18236733930289337,4.57326365787378,0.18733802289477247
128,129,0.1,0.2,0.004,0.005,0.001,1.9181841991771337e-16,5.291500465825062e-10,1.59776411501254e-14,0.14546272472438898,1.0107936507936508,0.4482539682539682,0.7295238095238095,0.79,9.206666666666667,0.1549028474215288,6.269020834406457,0.19507215199520134
129,130,0.1,0.2,0.004,0.005,0.01,1.7468724451128256e-16,4.3094897034115904e-07,2.900382916082529e-15,0.5734213718112466,0.9841269841269842,0.3633156966490299,0.673721340388007,0.85,9.271604938271604,0.17055599460651602,6.491233110951751,0.1819301891988221
130,131,0.1,0.2,0.004,0.006,0.001,3.84909951276766e-26,2.8080278790489104e-07,3.3744914352283835e-19,0.7654170252537112,1.1269841269841272,0.373015873015873,0.7500000000000001,0.88,7.791666666666667,0.18473947006569574,4.26587255444811,0.21199867651744328
131,132,0.1,0.2,0.004,0.006,0.01,1.717845383767627e-13,4.13131627417654e-06,2.386290744194259e-12,0.2688354992978589,0.9841269841269842,0.3191311612364244,0.6516290726817042,0.64,8.833333333333334,0.1598578268345176,5.124188710568773,0.18757529045463905
132,133,0.1,0.2,0.005,0.001,0.001,1.9833663806436872e-15,0.0007035951158546982,1.6194246990223818e-14,0.39121718783707093,0.8975155279503108,0.1849551414768806,0.5412353347135956,0.95,10.451086956521738,0.19178413333974023,6.542528007702297,0.15268677207949552
133,134,0.1,0.2,0.005,0.001,0.01,1.3115389217979362e-18,0.0009072165113834069,8.98557914084731e-16,5.22295099498013e-06,0.9395604395604394,0.39010989010989006,0.6648351648351647,0.95,9.895604395604396,0.25272012448895864,5.371637196718288,0.1867999196610711
134,135,0.1,0.2,0.005,0.002,0.001,2.7748710950767903e-17,5.354796708105501e-07,1.2296550132208372e-14,0.002020827786015886,0.9541644373105048,0.18548243267344383,0.5698234349919743,0.92,10.112359550561798,0.13894515910568922,7.102679036018798,0.12021873129867447
135,136,0.1,0.2,0.005,0.002,0.01,2.16746970995874e-15,3.0858304541516566e-05,5.785427038651875e-15,0.8690075416526934,0.9537815126050422,0.14080298786181134,0.5472922502334268,0.88,9.811764705882354,0.18206214432059448,5.936911690030846,0.16505048584747942
136,137,0.1,0.2,0.005,0.003,0.001,3.561547843169224e-20,6.112471216377463e-07,3.80102267230623e-17,0.7399735412351831,0.9684407096171801,0.21092436974789916,0.5896825396825396,0.87,8.74705882352941,0.17447518981247614,5.462505097271422,0.17166757240734812
137,138,0.1,0.2,0.005,0.003,0.01,4.4678451889346755e-17,0.00013100762701869552,3.766117862029379e-15,0.2507770229293977,0.888888888888889,0.25396825396825395,0.5714285714285714,0.86,9.625,0.16351442408073918,6.040476073164779,0.1373683359213511
138,139,0.1,0.2,0.005,0.004,0.001,2.004322742284326e-14,1.0360781561234837e-06,4.997122275707451e-14,0.1183692004723089,0.9432234432234433,0.26190476190476186,0.6025641025641026,0.79,9.826923076923077,0.20900730623608565,5.514448924670605,0.2371477687923402
139,140,0.1,0.2,0.005,0.004,0.01,1.042091746674605e-19,0.07776668703709809,4.261957896302071e-17,0.8775780051202433,1.0828924162257496,0.1904761904761904,0.63668430335097,0.86,8.450617283950617,0.18184903354912163,5.330210276740418,0.1529592804644589
140,141,0.1,0.2,0.005,0.005,0.001,2.1005525509033443e-20,1.3387191562907383e-07,5.190440042532975e-18,0.4858223182132213,1.103174603174603,0.3015873015873015,0.7023809523809523,0.88,8.303571428571429,0.16878887937385073,4.870353620401202,0.17296603624143278
141,142,0.1,0.2,0.005,0.005,0.01,1.7520295729388438e-13,5.089016081926794e-09,4.2245422470630373e-13,7.111437110460821e-05,0.8406593406593407,0.3986568986568987,0.6196581196581197,0.82,10.205128205128204,0.12352667361576335,6.873600509043453,0.1278188123907615
142,143,0.1,0.2,0.005,0.006,0.001,7.896230010754792e-14,2.0876883790133976e-14,2.485727244501394e-12,0.000962990099671739,0.9928989139515456,0.398078529657477,0.6954887218045113,0.79,10.421052631578947,0.12768800403330174,7.605855012483089,0.16628301125704517
143,144,0.1,0.2,0.005,0.006,0.01,1.411020997129225e-13,9.4049776379823e-08,3.5577371517164055e-12,0.026296730925674184,0.9449112978524744,0.5172735760971054,0.73109243697479,0.69,10.022058823529411,0.14393531170128943,6.090876629368457,0.16382296782641984
144,145,0.1,0.2,0.006,0.001,0.001,4.7617844992004405e-20,0.00024023012410165164,4.709708922965972e-18,0.5805378119040165,0.9699425869638636,0.1447146234380277,0.5573286052009456,0.97,9.01595744680851,0.18747041855193478,5.325296978862573,0.15578608698043317
145,146,0.1,0.2,0.006,0.001,0.01,3.6964889029374686e-10,8.094891910358528e-05,9.509468984121712e-11,0.9931487899160243,0.6801242236024845,0.1459627329192546,0.4130434782608695,0.93,12.445652173913043,0.1796996128160485,7.198451117269094,0.15667342340058002
146,147,0.1,0.2,0.006,0.002,0.001,1.803171575761473e-11,1.938398323381242e-08,2.8140686022016134e-12,0.09394090836487798,0.7619047619047619,0.04761904761904762,0.40476190476190477,0.89,11.095238095238095,0.15630622945609862,7.038362647152708,0.1346050958269091
147,148,0.1,0.2,0.006,0.002,0.01,2.5234484637009012e-21,0.011483368127120272,1.8135847084189065e-17,0.013523157190969939,1.162421557770395,0.24713916574381684,0.7047803617571059,0.91,8.726744186046512,0.21740499470548919,4.971814146898836,0.16999380307453096
148,149,0.1,0.2,0.006,0.003,0.001,5.780795355690282e-17,0.0008326301899238177,7.631575969300591e-15,0.8112273769075646,0.9381499726327313,0.08949096880131362,0.5138204707170224,0.91,9.948275862068966,0.17620592362426285,6.50244626061423,0.14447787363162887
149,150,0.1,0.2,0.006,0.003,0.01,8.112149212783375e-20,0.002922626185011812,1.7512764264067989e-16,0.1124874290533879,1.0654277971351143,0.2690669763840495,0.6672473867595818,0.87,8.890243902439025,0.15844226129436875,4.990860177000079,0.11616703960478528
150,151,0.1,0.2,0.006,0.004,0.001,2.5092847381558605e-22,6.246395648327619e-06,1.697743871527752e-17,0.58429051672875,1.048384012239434,0.22528208070376743,0.6368330464716007,0.86,8.44578313253012,0.18873566656757546,5.115539783666012,0.19938884978738886
151,152,0.1,0.2,0.006,0.004,0.01,4.5369249183722626e-17,0.00021916044248224497,1.1590612283654545e-15,0.7578801105465309,1.0194805194805194,0.2402597402597403,0.6298701298701299,0.81,8.87012987012987,0.18443168788832037,5.188900865397792,0.171361508161984
152,153,0.1,0.2,0.006,0.005,0.001,6.399395779411417e-21,0.0001356948962039657,3.2849921285218543e-16,0.16037362343194408,0.9766363474228643,0.3203138933476012,0.6484751203852328,0.92,9.48876404494382,0.20367939497152796,5.747484808025377,0.2127462276551253
153,154,0.1,0.2,0.006,0.005,0.01,6.901083288243479e-24,7.836717456564305e-06,8.461305807512795e-17,0.3374358577547161,1.1688659399502774,0.27347485178810477,0.7211703958691911,0.87,8.614457831325302,0.16507235383580257,6.560343300782773,0.1636619012882405
154,155,0.1,0.2,0.006,0.006,0.001,1.3499058173144964e-16,7.766706220641437e-10,8.33808851593925e-17,0.7879866248529198,1.0907936507936509,0.47492063492063485,0.7828571428571429,0.78,8.046666666666667,0.18480092419714408,5.363564320694049,0.2466593101542241
155,156,0.1,0.2,0.006,0.006,0.01,7.710103514946279e-19,8.71807148692191e-05,2.7536432953236544e-15,0.13061117008042003,1.0832260832260832,0.25289575289575283,0.668060918060918,0.76,8.743243243243244,0.20511537705925403,5.748233126445714,0.19267051286112505
156,157,0.1,0.2,0.007,0.001,0.001,2.3229850559406235e-14,2.1009637679387093e-07,1.0879245755636114e-13,0.7321097682913427,0.8296703296703297,0.1703296703296704,0.5,0.92,10.802197802197803,0.18495894807332425,6.694215610674112,0.1849298884128085
157,158,0.1,0.2,0.007,0.001,0.01,4.0697484916000036e-17,0.0010716373174628506,4.550552548125186e-15,0.7539296297325833,0.9689754689754689,0.08766233766233758,0.5283189033189033,0.92,9.863636363636363,0.18385760816776184,6.773833039689329,0.134432188619848
158,159,0.1,0.2,0.007,0.002,0.001,1.7606415509706208e-15,7.90791513738051e-05,2.1385493953214487e-15,0.5542081924537463,0.9841269841269842,0.221127531472359,0.6026272577996716,0.89,9.637931034482758,0.1709320989562388,6.65344507391213,0.15644573328253933
159,160,0.1,0.2,0.007,0.002,0.01,2.7748710950767903e-17,0.00030060417488696884,7.442216445126864e-16,0.8780693759518983,0.9092206170857855,0.0858747993579454,0.49754770822186545,0.92,9.657303370786517,0.17737018697551557,5.8269017272841355,0.15308897780620856
160,161,0.1,0.2,0.007,0.003,0.001,2.19209128810992e-20,6.112471216377463e-07,6.628637278343703e-16,0.06195478160440994,1.0625583566760037,0.2819794584500466,0.6722689075630252,0.88,9.282352941176471,0.1532434230655251,6.224452283404035,0.14113001656191815
161,162,0.1,0.2,0.007,0.003,0.01,7.519212748065664e-18,5.108489277150545e-05,3.6221687115518446e-16,0.3488709705508295,0.9760948556129277,0.1770893096194301,0.5765920826161789,0.88,9.066265060240964,0.19509435221334703,5.604307231424852,0.19553127681525814
162,163,0.1,0.2,0.007,0.004,0.001,1.651068198525722e-16,2.9609082667186346e-08,1.7574297456682887e-13,0.15131258944000797,0.943476577622919,0.3422377080913666,0.6428571428571428,0.83,10.292682926829269,0.1572162164344531,6.814149204946241,0.17279821326245393
163,164,0.1,0.2,0.007,0.004,0.01,9.105361328045156e-28,0.001853683483740791,4.594032547404793e-20,0.13688121376912213,1.2507936507936508,0.1638655462184874,0.7073295985060691,0.88,7.470588235294118,0.20353405258531843,4.268456768363831,0.18727084418826662
164,165,0.1,0.2,0.007,0.005,0.001,5.4503103252651026e-27,2.418892449716015e-08,9.22293722732241e-20,0.31774752637060627,1.2963632710468154,0.22985734378139439,0.7631103074141049,0.83,7.0886075949367084,0.16399210131632225,3.7918629515696654,0.1700140735610862
165,166,0.1,0.2,0.007,0.005,0.01,8.205016748777943e-17,4.6658391020174786e-06,3.041045606483715e-15,0.0005315809101307572,0.9757936507936508,0.3349206349206349,0.6553571428571429,0.82,9.3,0.13266416994006486,5.689134380553864,0.11653060560879876
166,167,0.1,0.2,0.007,0.006,0.001,3.420026873188296e-22,1.0957027710338368e-05,1.1400405379073687e-17,0.6898002252760804,1.1322751322751323,0.43738977072310403,0.7848324514991182,0.85,8.148148148148149,0.17298762299760803,5.415139069178736,0.19253144592192617
167,168,0.1,0.2,0.007,0.006,0.01,8.191347259293301e-26,2.721904219303076e-07,6.087313119299841e-18,0.11973388102954816,1.2896825396825395,0.32936507936507936,0.8095238095238094,0.76,7.215277777777778,0.1556039908420726,4.548982173160101,0.15552790817266846
168,169,0.1,0.30000000000000004,0.001,0.001,0.001,6.297671823637883e-08,9.091146030269609e-08,1.4169607830264181e-09,0.0009389165729842893,0.6447619047619049,0.44825396825396835,0.5465079365079366,0.81,12.126666666666667,0.12822590113750557,7.75202912504562,0.1602862558453252
169,170,0.1,0.30000000000000004,0.001,0.001,0.01,4.804539714097482e-06,4.417662705143305e-07,2.6083580925862175e-07,0.0015255274451764311,0.6204906204906205,0.3924963924963925,0.5064935064935066,0.71,13.068181818181818,0.13094337009701684,9.500353407954519,0.1407032680331062
170,171,0.1,0.30000000000000004,0.001,0.002,0.001,0.002151452088921102,7.52733523071294e-12,0.004173782354331298,9.289092692178132e-08,0.4044168391994479,0.5479641131815044,0.47619047619047616,0.73,17.41304347826087,0.09813809657066293,12.04459001827188,0.1382794489793596
171,172,0.1,0.30000000000000004,0.001,0.002,0.01,2.8214754409358345e-06,1.1356941557873382e-08,1.4615427667522773e-06,0.010590769649967748,0.6652864044168393,0.5769496204278812,0.6211180124223603,0.71,13.869565217391305,0.1379827264409682,9.842105706529487,0.17050589304295255
172,173,0.1,0.30000000000000004,0.001,0.003,0.001,1.8337071329260384e-05,1.4859952292531774e-18,2.124669121061176e-06,7.388214157021699e-10,0.6185355862775218,0.5704045058883769,0.5944700460829493,0.65,13.629032258064516,0.08163527017128785,9.34333274615707,0.13745456280057455
173,174,0.1,0.30000000000000004,0.001,0.003,0.01,4.807591619335588e-05,5.093436704783012e-16,2.603319125418473e-07,1.873946419726617e-08,0.5436507936507937,0.5674603174603174,0.5555555555555556,0.77,13.472222222222221,0.09681070515023234,9.236434831419627,0.12885483781971116
174,175,0.1,0.30000000000000004,0.001,0.004,0.001,0.000203395614115858,2.2947593249009814e-23,0.0005833810293006963,2.1638719236088465e-18,0.4174603174603174,0.5396825396825395,0.4785714285714285,0.63,15.983333333333333,0.05102193355681881,11.128404597645114,0.0751329526117463
